# sky background 0.3-1.0um
# GREY optical sky - 80%ile conditions (day 11)
#AM=1.0
#
#derived from sky spectrum with constant slope to match assumed photometric background
#increasingly poor model at very bright sky (day14);  patched to near-IR background at 920nm
#
#1 March 2001 : Phil Puxley

#nm         phot/s/nm/arcsec^2/m^2
     961.0800       3.403140    
     961.1000       2.777394    
     961.1199       2.904455    
     961.1400       2.962629    
     961.1600       2.970431    
     961.1800       2.971734    
     961.2000       2.947165    
     961.2200       2.906519    
     961.2400       2.681713    
     961.2599       2.220463    
     961.2800       2.305766    
     961.2999       2.723299    
     961.3200       2.828693    
     961.3400       2.888294    
     961.3600       2.971312    
     961.3799       2.998069    
     961.4000       2.997018    
     961.4200       2.992732    
     961.4399       2.997723    
     961.4600       3.002541    
     961.4800       2.995396    
     961.5000       2.973672    
     961.5200       2.963208    
     961.5400       2.984897    
     961.5599       2.997528    
     961.5800       2.999168    
     961.6000       2.998171    
     961.6200       2.981336    
     961.6400       2.888106    
     961.6600       2.711158    
     961.6800       2.737890    
     961.7000       2.887734    
     961.7200       2.860811    
     961.7399       2.507934    
     961.7600       2.072497    
     961.7800       2.154714    
     961.8000       2.228567    
     961.8199       2.432891    
     961.8400       2.818703    
     961.8600       2.961188    
     961.8799       2.984107    
     961.9000       2.987883    
     961.9200       2.991868    
     961.9400       2.997562    
     961.9600       2.999301    
     961.9800       2.997177    
     961.9999       2.990454    
     962.0200       2.962875    
     962.0399       2.813462    
     962.0600       2.405739    
     962.0800       2.266382    
     962.1000       2.623245    
     962.1200       2.829694    
     962.1400       2.920744    
     962.1600       2.969672    
     962.1799       2.975705    
     962.2000       2.960632    
     962.2200       2.891816    
     962.2400       2.600397    
     962.2599       2.131162    
     962.2800       2.476997    
     962.3000       5.549695    
     962.3199       11.46179    
     962.3400       9.667619    
     962.3600       4.801045    
     962.3800       5.234775    
     962.4000       7.039128    
     962.4200       5.143282    
     962.4399       3.124537    
     962.4600       2.896466    
     962.4799       2.832509    
     962.5000       2.592007    
     962.5200       2.041556    
     962.5400       1.895755    
     962.5600       2.481265    
     962.5800       2.854496    
     962.6000       2.947513    
     962.6199       2.970819    
     962.6400       2.978387    
     962.6600       2.971756    
     962.6800       2.901297    
     962.7000       2.686186    
     962.7200       2.621455    
     962.7399       2.823456    
     962.7599       2.869858    
     962.7800       2.766738    
     962.8000       2.705317    
     962.8200       2.577141    
     962.8400       2.420040    
     962.8600       2.443885    
     962.8799       2.034037    
     962.9000       1.674331    
     962.9199       2.212288    
     962.9400       2.751396    
     962.9600       2.919710    
     962.9800       2.962189    
     963.0000       2.976727    
     963.0200       2.978619    
     963.0400       2.946499    
     963.0599       2.825674    
     963.0800       2.746685    
     963.1000       2.794806    
     963.1200       2.726939    
     963.1400       2.745349    
     963.1600       2.883215    
     963.1799       2.935087    
     963.2000       2.970468    
     963.2200       2.986814    
     963.2400       2.959617    
     963.2600       2.915026    
     963.2800       2.931185    
     963.3000       2.961980    
     963.3199       2.982954    
     963.3400       2.990849    
     963.3599       2.982463    
     963.3800       2.987050    
     963.4000       2.999548    
     963.4200       3.003026    
     963.4400       3.000155    
     963.4600       2.994973    
     963.4800       2.996551    
     963.4999       3.000594    
     963.5200       3.001381    
     963.5400       2.996098    
     963.5600       2.982679    
     963.5800       2.965414    
     963.6000       2.923422    
     963.6199       2.913793    
     963.6400       2.965310    
     963.6600       2.991651    
     963.6800       2.994432    
     963.7000       2.987803    
     963.7200       2.967652    
     963.7400       2.952747    
     963.7599       2.959369    
     963.7800       2.934676    
     963.7999       2.842466    
     963.8200       2.605519    
     963.8400       2.241550    
     963.8600       2.208694    
     963.8800       2.229107    
     963.9000       2.100256    
     963.9200       2.226292    
     963.9399       2.504695    
     963.9600       2.507261    
     963.9800       1.998187    
     964.0000       1.324633    
     964.0200       1.463844    
     964.0400       2.070933    
     964.0599       2.616844    
     964.0800       2.832659    
     964.0999       2.839940    
     964.1200       2.877469    
     964.1400       2.947860    
     964.1600       2.974740    
     964.1800       2.980411    
     964.2000       2.981053    
     964.2200       2.973674    
     964.2399       2.917944    
     964.2600       2.684053    
     964.2800       2.427821    
     964.3000       2.432530    
     964.3199       2.388321    
     964.3400       2.552683    
     964.3600       2.803611    
     964.3799       2.903296    
     964.4000       2.961228    
     964.4200       2.984057    
     964.4400       2.988030    
     964.4600       2.987563    
     964.4800       2.984798    
     964.4999       2.975241    
     964.5200       2.947420    
     964.5399       2.823617    
     964.5600       2.465018    
     964.5800       2.302537    
     964.6000       2.649655    
     964.6200       2.891710    
     964.6400       2.951366    
     964.6600       2.964461    
     964.6799       2.960907    
     964.7000       2.937036    
     964.7200       2.817542    
     964.7400       2.484282    
     964.7599       2.105812    
     964.7800       1.863684    
     964.8000       1.655550    
     964.8199       1.508979    
     964.8400       2.061607    
     964.8600       2.631490    
     964.8800       2.616126    
     964.9000       2.199803    
     964.9200       2.168967    
     964.9399       2.646192    
     964.9600       2.904685    
     964.9799       2.961646    
     965.0000       2.975741    
     965.0200       2.980608    
     965.0400       2.977637    
     965.0600       2.950326    
     965.0800       2.894422    
     965.1000       2.834357    
     965.1199       2.705293    
     965.1400       2.719058    
     965.1600       2.896338    
     965.1800       2.972316    
     965.2000       2.979865    
     965.2200       2.980644    
     965.2400       2.983209    
     965.2599       2.961756    
     965.2800       2.913165    
     965.3000       2.918525    
     965.3200       2.948305    
     965.3400       2.927603    
     965.3600       2.938799    
     965.3799       2.985990    
     965.4000       3.028375    
     965.4199       3.032301    
     965.4400       2.923678    
     965.4600       2.835383    
     965.4800       2.891334    
     965.5000       2.924644    
     965.5200       2.817590    
     965.5400       2.585278    
     965.5599       2.710470    
     965.5800       3.186898    
     965.6000       3.363935    
     965.6200       3.156350    
     965.6400       3.006874    
     965.6600       2.975991    
     965.6799       2.928364    
     965.7000       2.824021    
     965.7200       2.636562    
     965.7400       2.654150    
     965.7600       2.868623    
     965.7800       2.984188    
     965.8000       3.103649    
     965.8199       3.211902    
     965.8400       3.124032    
     965.8599       2.953641    
     965.8800       2.875345    
     965.9000       2.908067    
     965.9200       2.960685    
     965.9400       2.962297    
     965.9600       2.888995    
     965.9800       2.640815    
     965.9999       2.463390    
     966.0200       2.692585    
     966.0400       2.906604    
     966.0600       2.966094    
     966.0800       2.978582    
     966.1000       2.983695    
     966.1199       3.057463    
     966.1400       3.614049    
     966.1600       4.784365    
     966.1800       5.013820    
     966.2000       3.845407    
     966.2200       2.852553    
     966.2400       2.577486    
     966.2599       2.759283    
     966.2800       2.912648    
     966.2999       2.916308    
     966.3200       2.761385    
     966.3400       2.377071    
     966.3600       2.282776    
     966.3800       2.651562    
     966.4000       2.855353    
     966.4200       2.836085    
     966.4399       2.746023    
     966.4600       2.509881    
     966.4800       1.867320    
     966.5000       1.705633    
     966.5200       2.938151    
     966.5400       3.678684    
     966.5599       3.177251    
     966.5800       2.779035    
     966.6000       2.761559    
     966.6200       2.883830    
     966.6400       2.910832    
     966.6600       2.877563    
     966.6800       2.858601    
     966.7000       2.682822    
     966.7200       2.268934    
     966.7399       2.292411    
     966.7600       2.688726    
     966.7800       2.877933    
     966.8000       2.948844    
     966.8200       2.972329    
     966.8400       2.973228    
     966.8600       2.957212    
     966.8799       2.938209    
     966.9000       2.910887    
     966.9200       2.866779    
     966.9400       2.796920    
     966.9600       2.646720    
     966.9800       2.620243    
     966.9999       2.759071    
     967.0200       2.907453    
     967.0400       2.969896    
     967.0600       3.118608    
     967.0800       4.043656    
     967.1000       6.218121    
     967.1200       10.28081    
     967.1400       12.94051    
     967.1600       9.463416    
     967.1799       4.723278    
     967.2000       3.092675    
     967.2200       2.856508    
     967.2400       2.602279    
     967.2599       2.305289    
     967.2800       2.426903    
     967.3000       2.390842    
     967.3199       1.995092    
     967.3400       2.207802    
     967.3600       2.718471    
     967.3800       2.915069    
     967.4000       2.958107    
     967.4200       2.971542    
     967.4399       2.977977    
     967.4600       2.981239    
     967.4799       2.982081    
     967.5000       2.982533    
     967.5200       2.980516    
     967.5400       2.975795    
     967.5600       2.979317    
     967.5800       2.985658    
     967.6000       2.988073    
     967.6199       2.996405    
     967.6400       3.197960    
     967.6600       4.655202    
     967.6800       7.321283    
     967.7000       6.877410    
     967.7200       4.185340    
     967.7400       3.105004    
     967.7599       2.986026    
     967.7800       2.975605    
     967.8000       2.978101    
     967.8200       2.985273    
     967.8400       2.986816    
     967.8600       2.981356    
     967.8799       2.973418    
     967.9000       2.977717    
     967.9199       2.984921    
     967.9400       2.986609    
     967.9600       2.985669    
     967.9800       2.984065    
     968.0000       2.981359    
     968.0200       2.981411    
     968.0400       2.983798    
     968.0599       2.983360    
     968.0800       2.980990    
     968.1000       2.980357    
     968.1200       2.980408    
     968.1400       2.978130    
     968.1600       2.974147    
     968.1800       2.970213    
     968.2000       2.972474    
     968.2200       3.197996    
     968.2400       4.629565    
     968.2600       5.963220    
     968.2800       3.689969    
     968.3000       1.866663    
     968.3199       2.757724    
     968.3400       5.462705    
     968.3599       5.324461    
     968.3800       3.464800    
     968.4000       2.941437    
     968.4200       2.879461    
     968.4400       3.809336    
     968.4600       11.12110    
     968.4800       24.99585    
     968.4999       24.65372    
     968.5200       11.20157    
     968.5400       4.033124    
     968.5600       3.008964    
     968.5800       2.978510    
     968.6000       2.980516    
     968.6200       2.979258    
     968.6400       2.974248    
     968.6600       2.948432    
     968.6800       2.919556    
     968.7000       2.943142    
     968.7200       2.973903    
     968.7400       2.982501    
     968.7599       2.982957    
     968.7800       2.981146    
     968.7999       2.975921    
     968.8199       2.954777    
     968.8400       2.928028    
     968.8600       2.928228    
     968.8800       2.899929    
     968.9000       2.833893    
     968.9200       2.879556    
     968.9399       2.956086    
     968.9600       2.978765    
     968.9800       2.982946    
     969.0000       2.983955    
     969.0200       2.982845    
     969.0400       2.971573    
     969.0599       2.946142    
     969.0800       2.943681    
     969.1000       2.949582    
     969.1200       2.927652    
     969.1400       2.931643    
     969.1600       2.965011    
     969.1800       2.972631    
     969.2000       2.966609    
     969.2200       2.972161    
     969.2399       2.977272    
     969.2599       3.059700    
     969.2800       4.640167    
     969.3000       11.44362    
     969.3200       15.89997    
     969.3400       9.004036    
     969.3600       3.828493    
     969.3799       3.010673    
     969.4000       2.962742    
     969.4200       2.895795    
     969.4400       2.728267    
     969.4600       2.655633    
     969.4800       2.794073    
     969.4999       2.900123    
     969.5200       2.952223    
     969.5400       2.972043    
     969.5600       2.974974    
     969.5800       2.978128    
     969.6000       2.980664    
     969.6200       2.979781    
     969.6400       2.972635    
     969.6600       2.955887    
     969.6799       2.946310    
     969.7000       2.911624    
     969.7200       2.830636    
     969.7400       2.830272    
     969.7600       2.903154    
     969.7800       2.960533    
     969.8000       2.973712    
     969.8199       2.970078    
     969.8400       2.974270    
     969.8600       2.980056    
     969.8800       2.979849    
     969.9000       2.978460    
     969.9200       2.979564    
     969.9399       2.980484    
     969.9600       2.977525    
     969.9800       2.971896    
     969.9999       2.972067    
     970.0200       2.974907    
     970.0400       2.970415    
     970.0600       2.935125    
     970.0800       2.826820    
     970.1000       2.766734    
     970.1199       2.881452    
     970.1400       3.354012    
     970.1600       9.468472    
     970.1800       35.69333    
     970.2000       58.02553    
     970.2200       35.15659    
     970.2400       9.307759    
     970.2599       3.235568    
     970.2800       2.779156    
     970.3000       2.857494    
     970.3200       2.926919    
     970.3400       2.913384    
     970.3600       2.836965    
     970.3799       2.521319    
     970.4000       1.952716    
     970.4199       2.012419    
     970.4399       2.586726    
     970.4600       2.865655    
     970.4800       2.934166    
     970.5000       2.953510    
     970.5200       2.961199    
     970.5400       2.967413    
     970.5599       2.971272    
     970.5800       2.973207    
     970.6000       2.974421    
     970.6200       2.975272    
     970.6400       2.975886    
     970.6600       2.976342    
     970.6800       2.976686    
     970.7000       2.976918    
     970.7200       2.976845    
     970.7400       2.975437    
     970.7600       2.967987    
     970.7800       2.940059    
     970.8000       2.908458    
     970.8199       2.933514    
     970.8400       2.967005    
     970.8599       2.976210    
     970.8799       2.977944    
     970.9000       2.978155    
     970.9200       2.977846    
     970.9400       2.977332    
     970.9600       2.976895    
     970.9800       2.976517    
     970.9999       2.976072    
     971.0200       2.975310    
     971.0400       2.973238    
     971.0600       2.966975    
     971.0800       2.958574    
     971.1000       2.949170    
     971.1200       2.893769    
     971.1400       2.697140    
     971.1600       2.553240    
     971.1799       2.739483    
     971.2000       2.909645    
     971.2200       2.954555    
     971.2400       2.967382    
     971.2599       2.971965    
     971.2800       2.973503    
     971.2999       2.972942    
     971.3199       2.968796    
     971.3400       2.965397    
     971.3600       2.968287    
     971.3800       3.125806    
     971.4000       5.953007    
     971.4200       18.92215    
     971.4399       27.47107    
     971.4600       13.86951    
     971.4800       4.351617    
     971.5000       3.007295    
     971.5200       2.953200    
     971.5400       2.954111    
     971.5600       2.961770    
     971.5800       2.968966    
     971.6000       2.970414    
     971.6199       2.969303    
     971.6400       2.967321    
     971.6600       2.964454    
     971.6800       2.960252    
     971.7000       2.952709    
     971.7200       2.936560    
     971.7399       2.887480    
     971.7599       2.678980    
     971.7800       2.113786    
     971.8000       1.805081    
     971.8200       2.325264    
     971.8400       2.775160    
     971.8600       2.908859    
     971.8799       2.939691    
     971.9000       2.941330    
     971.9200       2.937126    
     971.9400       2.950251    
     971.9600       2.963361    
     971.9800       2.967376    
     971.9999       2.967404    
     972.0200       2.964564    
     972.0400       2.961713    
     972.0599       2.964242    
     972.0800       2.969535    
     972.1000       2.971554    
     972.1200       2.971912    
     972.1400       2.972055    
     972.1600       2.972596    
     972.1799       3.028959    
     972.2000       4.961844    
     972.2200       23.27950    
     972.2400       66.72098    
     972.2600       67.00142    
     972.2800       23.36146    
     972.3000       4.954702    
     972.3199       3.014744    
     972.3400       2.951075    
     972.3600       2.956101    
     972.3800       2.965667    
     972.4000       2.968786    
     972.4200       2.968669    
     972.4399       2.967135    
     972.4600       2.964041    
     972.4800       2.957472    
     972.4999       2.949334    
     972.5200       2.935183    
     972.5400       2.864022    
     972.5600       2.591509    
     972.5800       2.270718    
     972.6000       2.462410    
     972.6199       2.791589    
     972.6400       2.907814    
     972.6600       2.928881    
     972.6800       2.888475    
     972.7000       2.689670    
     972.7200       2.430784    
     972.7400       2.565243    
     972.7599       2.835954    
     972.7800       2.933178    
     972.7999       2.953735    
     972.8200       2.961340    
     972.8400       2.963950    
     972.8600       2.961422    
     972.8799       2.949125    
     972.9000       2.934395    
     972.9200       2.912839    
     972.9399       2.899949    
     972.9600       2.935139    
     972.9800       2.959512    
     973.0000       2.954467    
     973.0200       2.917834    
     973.0400       2.886314    
     973.0599       2.898912    
     973.0800       2.932721    
     973.1000       2.948770    
     973.1200       2.936723    
     973.1400       2.933516    
     973.1600       2.937222    
     973.1800       2.942900    
     973.2000       2.957313    
     973.2200       2.963473    
     973.2399       2.961843    
     973.2600       2.954958    
     973.2800       2.929865    
     973.3000       2.802299    
     973.3199       2.529436    
     973.3400       2.522013    
     973.3600       2.786116    
     973.3799       2.906799    
     973.4000       2.924075    
     973.4200       2.944716    
     973.4400       2.960134    
     973.4600       2.964320    
     973.4800       2.965263    
     973.4999       2.965345    
     973.5200       2.965028    
     973.5400       2.963477    
     973.5600       2.956664    
     973.5800       2.951482    
     973.6000       2.957223    
     973.6200       2.961058    
     973.6400       2.959578    
     973.6600       2.954857    
     973.6799       2.940687    
     973.7000       2.911296    
     973.7200       2.998757    
     973.7400       3.058633    
     973.7599       2.557212    
     973.7800       2.706265    
     973.7999       3.221625    
     973.8199       3.073729    
     973.8400       2.929445    
     973.8600       2.863599    
     973.8800       2.627779    
     973.9000       2.290296    
     973.9200       2.302314    
     973.9399       2.367197    
     973.9600       2.498140    
     973.9800       2.653270    
     974.0000       2.759844    
     974.0200       3.078582    
     974.0400       6.537261    
     974.0600       20.60812    
     974.0800       29.10394    
     974.1000       14.18347    
     974.1199       4.304426    
     974.1400       2.966264    
     974.1600       2.923352    
     974.1800       2.917110    
     974.2000       2.939575    
     974.2200       2.957051    
     974.2399       2.960976    
     974.2599       2.961967    
     974.2800       2.962208    
     974.3000       2.958594    
     974.3200       2.947674    
     974.3400       2.942285    
     974.3600       2.950690    
     974.3799       2.954519    
     974.4000       2.943607    
     974.4199       2.898696    
     974.4400       2.860443    
     974.4600       2.900118    
     974.4800       2.936897    
     974.5000       2.940732    
     974.5200       2.931815    
     974.5400       2.909357    
     974.5599       2.840714    
     974.5800       2.568228    
     974.6000       1.900998    
     974.6200       1.590767    
     974.6400       2.206329    
     974.6600       2.724320    
     974.6799       2.879246    
     974.7000       2.920374    
     974.7200       2.934548    
     974.7400       2.953578    
     974.7600       3.189243    
     974.7800       3.816765    
     974.8000       3.791278    
     974.8199       3.183621    
     974.8400       2.982314    
     974.8599       3.113270    
     974.8800       3.692383    
     974.9000       3.949906    
     974.9200       3.337081    
     974.9400       2.992318    
     974.9600       2.953624    
     974.9800       2.951698    
     974.9999       2.951082    
     975.0200       2.940416    
     975.0400       2.918971    
     975.0600       2.921888    
     975.0800       2.937768    
     975.1000       2.937791    
     975.1199       2.923615    
     975.1400       2.877899    
     975.1600       2.688500    
     975.1800       2.128858    
     975.2000       1.706327    
     975.2200       2.179437    
     975.2400       2.709377    
     975.2599       2.884495    
     975.2800       2.926494    
     975.2999       2.940363    
     975.3200       2.946876    
     975.3400       2.950442    
     975.3600       2.952420    
     975.3799       2.953706    
     975.4000       2.954742    
     975.4200       2.955272    
     975.4399       2.955263    
     975.4600       2.954837    
     975.4800       2.954000    
     975.5000       2.950725    
     975.5200       2.938794    
     975.5400       2.926766    
     975.5599       2.929408    
     975.5800       2.925815    
     975.5999       2.878589    
     975.6200       2.647579    
     975.6400       2.185802    
     975.6600       2.201608    
     975.6800       2.663448    
     975.7000       2.882938    
     975.7200       2.929869    
     975.7399       2.939479    
     975.7600       2.933206    
     975.7800       2.901357    
     975.8000       2.875707    
     975.8199       2.893072    
     975.8400       2.881696    
     975.8600       2.824152    
     975.8799       2.846523    
     975.9000       2.902562    
     975.9200       2.920263    
     975.9400       2.917321    
     975.9600       2.894256    
     975.9800       2.853592    
     975.9999       2.662960    
     976.0200       2.087786    
     976.0399       1.725682    
     976.0600       2.243890    
     976.0800       2.724349    
     976.1000       2.823850    
     976.1200       2.806308    
     976.1400       2.860988    
     976.1600       2.915429    
     976.1799       2.918809    
     976.2000       2.918232    
     976.2200       2.936990    
     976.2400       2.949007    
     976.2599       2.952166    
     976.2800       2.953344    
     976.3000       2.953854    
     976.3199       2.953731    
     976.3400       2.953007    
     976.3600       2.950504    
     976.3800       2.941458    
     976.4000       2.919399    
     976.4200       2.864596    
     976.4399       2.777951    
     976.4600       2.792053    
     976.4799       2.875271    
     976.5000       2.867629    
     976.5200       2.667104    
     976.5400       2.267027    
     976.5600       2.174371    
     976.5800       2.467146    
     976.6000       2.705701    
     976.6199       2.841416    
     976.6400       2.914001    
     976.6600       2.910974    
     976.6800       2.869063    
     976.7000       2.846438    
     976.7200       2.889855    
     976.7399       2.933418    
     976.7599       2.934294    
     976.7800       2.875726    
     976.8000       2.677075    
     976.8200       2.559808    
     976.8400       2.757170    
     976.8600       2.908708    
     976.8799       2.942861    
     976.9000       2.949608    
     976.9199       2.951959    
     976.9400       2.953042    
     976.9600       2.952959    
     976.9800       2.951655    
     977.0000       2.951733    
     977.0200       2.952745    
     977.0400       2.952538    
     977.0599       2.949621    
     977.0800       2.939197    
     977.1000       2.899432    
     977.1200       2.803552    
     977.1400       2.790686    
     977.1600       2.888117    
     977.1799       2.937450    
     977.2000       2.945764    
     977.2200       2.948771    
     977.2400       2.951856    
     977.2600       2.952988    
     977.2800       2.953610    
     977.3000       2.954073    
     977.3199       2.954260    
     977.3400       2.954223    
     977.3599       2.953868    
     977.3800       2.952887    
     977.4000       2.951746    
     977.4200       2.950744    
     977.4400       2.950827    
     977.4600       2.948539    
     977.4800       2.943187    
     977.4999       2.943075    
     977.5200       2.948393    
     977.5400       2.950375    
     977.5600       2.949178    
     977.5800       2.945310    
     977.6000       2.933627    
     977.6199       2.875693    
     977.6400       2.686569    
     977.6600       2.538404    
     977.6800       2.686218    
     977.7000       2.835567    
     977.7200       2.882194    
     977.7400       2.922419    
     977.7599       2.939948    
     977.7800       2.933910    
     977.7999       2.926506    
     977.8200       2.937194    
     977.8400       2.945397    
     977.8600       2.941991    
     977.8800       2.936321    
     977.9000       2.926634    
     977.9200       2.853248    
     977.9399       2.689986    
     977.9600       2.691079    
     977.9800       2.844942    
     978.0000       2.921679    
     978.0200       2.940788    
     978.0400       2.942059    
     978.0599       2.941507    
     978.0800       2.944100    
     978.1000       2.943058    
     978.1200       2.929199    
     978.1400       2.898420    
     978.1600       2.876967    
     978.1800       2.772891    
     978.2000       2.526758    
     978.2200       2.566196    
     978.2399       2.816584    
     978.2600       2.913033    
     978.2800       2.933002    
     978.3000       2.940793    
     978.3199       2.942917    
     978.3400       2.942733    
     978.3600       2.940992    
     978.3799       2.937174    
     978.4000       2.931183    
     978.4200       2.925032    
     978.4400       2.908571    
     978.4600       2.833856    
     978.4800       2.522392    
     978.4999       1.996630    
     978.5200       2.093048    
     978.5399       2.614543    
     978.5600       2.832626    
     978.5800       2.876892    
     978.6000       2.901091    
     978.6200       2.924237    
     978.6400       2.937410    
     978.6600       2.942484    
     978.6799       2.944264    
     978.7000       2.945217    
     978.7200       2.945858    
     978.7400       2.946098    
     978.7599       2.944454    
     978.7800       2.939599    
     978.8000       2.938972    
     978.8199       2.941427    
     978.8400       2.933574    
     978.8600       2.922370    
     978.8800       2.926551    
     978.9000       2.937009    
     978.9200       2.935809    
     978.9399       2.914155    
     978.9600       2.822649    
     978.9799       2.712814    
     979.0000       2.794833    
     979.0200       2.906918    
     979.0400       2.937133    
     979.0600       2.941406    
     979.0800       2.942810    
     979.1000       2.944484    
     979.1199       2.943629    
     979.1400       2.946441    
     979.1600       3.388125    
     979.1800       8.532680    
     979.2000       22.17160    
     979.2200       22.16938    
     979.2400       8.546315    
     979.2599       3.393384    
     979.2800       2.939217    
     979.3000       2.933458    
     979.3200       3.633024    
     979.3400       18.74253    
     979.3600       92.09264    
     979.3799       171.5587    
     979.4000       106.8737    
     979.4199       19.89099    
     979.4400       3.663754    
     979.4600       2.937206    
     979.4800       2.930891    
     979.5000       2.921062    
     979.5200       2.881114    
     979.5400       2.841290    
     979.5599       2.801993    
     979.5800       2.526074    
     979.6000       2.148179    
     979.6200       2.352100    
     979.6400       2.724280    
     979.6600       2.862414    
     979.6800       2.914833    
     979.7000       2.931823    
     979.7200       2.935278    
     979.7400       2.935694    
     979.7600       2.924733    
     979.7800       2.877876    
     979.8000       2.848899    
     979.8199       2.897055    
     979.8400       2.930502    
     979.8599       2.952146    
     979.8800       3.331514    
     979.9000       5.916653    
     979.9200       9.526351    
     979.9400       7.237664    
     979.9600       3.762410    
     979.9800       2.988192    
     979.9999       2.943202    
     980.0200       2.938275    
     980.0400       2.933261    
     980.0600       2.932962    
     980.0800       2.929276    
     980.1000       2.925563    
     980.1199       2.931439    
     980.1400       2.933079    
     980.1600       2.931709    
     980.1800       3.498810    
     980.2000       12.35692    
     980.2200       45.77511    
     980.2400       66.77084    
     980.2599       29.95746    
     980.2800       6.096071    
     980.2999       3.033174    
     980.3199       2.928681    
     980.3400       2.927373    
     980.3600       2.923776    
     980.3800       2.901406    
     980.4000       2.786055    
     980.4200       2.419597    
     980.4399       2.180096    
     980.4600       2.516064    
     980.4800       2.797489    
     980.5000       2.886111    
     980.5200       2.916471    
     980.5400       2.915641    
     980.5599       2.856601    
     980.5800       2.696259    
     980.6000       2.671257    
     980.6200       2.834516    
     980.6400       2.917457    
     980.6600       2.933153    
     980.6800       2.936706    
     980.7000       2.938222    
     980.7200       2.939122    
     980.7399       2.938928    
     980.7599       2.933271    
     980.7800       2.916877    
     980.8000       2.912432    
     980.8200       2.928907    
     980.8400       2.937979    
     980.8600       2.936758    
     980.8799       2.928282    
     980.9000       2.924764    
     980.9200       2.934049    
     980.9400       2.944496    
     980.9600       2.988392    
     980.9800       3.077410    
     980.9999       3.056706    
     981.0200       3.001826    
     981.0400       3.113286    
     981.0600       3.685114    
     981.0800       5.110809    
     981.1000       5.046960    
     981.1200       3.493485    
     981.1400       2.945449    
     981.1600       2.926474    
     981.1799       2.935482    
     981.2000       2.938264    
     981.2200       2.939237    
     981.2400       2.939044    
     981.2600       2.935156    
     981.2800       2.921843    
     981.3000       2.914817    
     981.3199       2.928219    
     981.3400       2.937315    
     981.3600       2.939009    
     981.3800       2.939032    
     981.4000       2.964950    
     981.4200       3.776459    
     981.4399       10.51224    
     981.4600       23.46381    
     981.4799       19.92451    
     981.5000       7.259777    
     981.5200       3.256963    
     981.5400       2.939594    
     981.5600       2.929602    
     981.5800       2.898116    
     981.6000       2.797244    
     981.6199       2.755187    
     981.6400       2.858387    
     981.6600       2.921218    
     981.6800       2.931560    
     981.7000       2.932313    
     981.7200       2.934497    
     981.7400       2.935632    
     981.7599       2.933921    
     981.7800       2.927407    
     981.8000       2.893026    
     981.8200       2.808899    
     981.8400       2.797601    
     981.8600       2.879610    
     981.8799       2.927323    
     981.9000       2.985836    
     981.9199       3.118643    
     981.9399       3.114862    
     981.9600       2.983600    
     981.9800       2.935983    
     982.0000       2.920830    
     982.0200       2.883463    
     982.0400       2.935784    
     982.0599       3.099080    
     982.0800       3.043800    
     982.1000       2.947714    
     982.1200       2.925277    
     982.1400       2.925877    
     982.1600       2.933272    
     982.1800       2.935928    
     982.2000       2.936115    
     982.2200       2.935914    
     982.2400       2.935668    
     982.2600       2.935739    
     982.2800       2.935812    
     982.3000       2.935688    
     982.3199       2.935159    
     982.3400       2.933972    
     982.3599       2.932065    
     982.3799       2.927855    
     982.4000       2.907193    
     982.4200       2.810599    
     982.4400       2.674771    
     982.4600       2.745979    
     982.4800       2.881145    
     982.4999       2.923210    
     982.5200       2.930470    
     982.5400       2.932651    
     982.5600       2.933763    
     982.5800       2.932290    
     982.6000       2.922564    
     982.6200       2.903756    
     982.6400       2.892491    
     982.6600       3.014370    
     982.6800       3.502017    
     982.7000       3.716266    
     982.7200       3.176979    
     982.7400       2.806378    
     982.7599       2.794536    
     982.7800       2.836308    
     982.7999       2.670702    
     982.8199       2.489025    
     982.8400       2.672921    
     982.8600       2.864287    
     982.8800       2.881214    
     982.9000       2.817409    
     982.9200       2.823417    
     982.9399       2.891876    
     982.9600       2.911044    
     982.9800       2.915566    
     983.0000       2.926397    
     983.0200       2.935370    
     983.0400       3.074594    
     983.0599       4.368171    
     983.0800       7.577668    
     983.1000       8.092365    
     983.1200       4.914015    
     983.1400       3.179497    
     983.1600       2.940244    
     983.1800       2.927181    
     983.2000       2.921061    
     983.2200       2.925781    
     983.2399       2.931250    
     983.2599       2.932147    
     983.2800       2.931935    
     983.3000       2.930387    
     983.3200       2.922339    
     983.3400       2.891963    
     983.3600       2.860948    
     983.3799       2.886303    
     983.4000       2.913775    
     983.4200       2.901592    
     983.4400       2.805845    
     983.4600       2.666750    
     983.4800       2.735754    
     983.4999       2.874371    
     983.5200       2.918265    
     983.5400       2.926082    
     983.5599       2.928169    
     983.5800       2.928998    
     983.6000       2.929173    
     983.6200       2.929611    
     983.6400       2.930434    
     983.6600       2.930665    
     983.6799       2.930365    
     983.7000       2.929298    
     983.7200       2.928850    
     983.7400       2.929822    
     983.7600       2.930109    
     983.7800       2.929194    
     983.8000       2.925509    
     983.8199       2.908061    
     983.8400       2.880060    
     983.8600       2.892155    
     983.8800       2.919432    
     983.9000       2.927073    
     983.9200       2.927086    
     983.9399       2.928079    
     983.9600       2.929172    
     983.9800       2.929314    
     983.9999       2.928849    
     984.0200       2.926770    
     984.0400       2.925057    
     984.0600       2.925182    
     984.0800       2.924562    
     984.1000       2.916010    
     984.1199       2.908767    
     984.1400       2.918669    
