# sky background 0.3-1.0um
# GREY optical sky - 80%ile conditions (day 11)
# AM=2.0
#
#derived from sky spectrum with constant slope to match assumed photometric background
#increasingly poor model at very bright sky (day14);  patched to near-IR background at 920nm
#
#1 March 2001 : Phil Puxley

#nm         phot/s/nm/arcsec^2/m^2
     933.2400       2.874641    
     933.2599       2.797313    
     933.2800       2.508075    
     933.3000       2.266593    
     933.3200       2.598413    
     933.3400       2.903521    
     933.3600       2.910924    
     933.3799       2.126002    
     933.4000       1.250226    
     933.4200       1.655136    
     933.4399       2.460635    
     933.4600       2.795723    
     933.4800       2.862748    
     933.5000       2.842875    
     933.5200       2.762067    
     933.5400       2.580856    
     933.5599       2.166957    
     933.5800       1.366544    
     933.6000      0.5275250    
     933.6200      0.4095082    
     933.6400       1.040203    
     933.6600       1.514637    
     933.6800       1.165475    
     933.7000      0.5075839    
     933.7200      0.6022897    
     933.7400       1.518069    
     933.7600       2.260307    
     933.7800       2.397514    
     933.8000       2.211955    
     933.8199       2.018685    
     933.8400       1.825571    
     933.8600       1.429994    
     933.8799       1.746918    
     933.9000       2.234971    
     933.9200       2.474135    
     933.9400       2.388264    
     933.9600       1.702566    
     933.9800       1.567316    
     933.9999       3.705416    
     934.0200       15.01176    
     934.0400       29.06662    
     934.0600       18.92319    
     934.0800       3.936910    
     934.1000       1.252060    
     934.1200       1.625119    
     934.1400       1.958435    
     934.1600       1.454775    
     934.1799      0.6254032    
     934.2000      0.4527263    
     934.2200       1.180126    
     934.2400       2.044544    
     934.2599       2.511455    
     934.2800       2.701688    
     934.2999       2.782415    
     934.3199       2.811866    
     934.3400       2.804896    
     934.3600       2.771688    
     934.3800       2.709862    
     934.4000       2.613885    
     934.4200       2.433994    
     934.4399       2.156685    
     934.4600       1.655633    
     934.4800      0.8891135    
     934.5000      0.2594156    
     934.5200      0.9260719E-01
     934.5400      0.3525841    
     934.5600      0.8307344    
     934.5800      0.9184153    
     934.6000      0.5052559    
     934.6199      0.3181258    
     934.6400      0.3749935    
     934.6600      0.2244010    
     934.6800      0.2848254    
     934.7000      0.8649188    
     934.7200       1.497653    
     934.7399       1.665875    
     934.7599       1.311223    
     934.7800      0.6352359    
     934.8000      0.1782106    
     934.8200      0.2643653    
     934.8400      0.8332664    
     934.8600       1.581249    
     934.8799       2.081304    
     934.9000       2.242427    
     934.9200       2.210844    
     934.9400       2.100741    
     934.9600       2.320666    
     934.9800       2.684464    
     935.0000       2.759758    
     935.0200       2.753202    
     935.0400       2.864079    
     935.0599       2.873763    
     935.0800       2.677038    
     935.1000       2.646217    
     935.1200       2.905900    
     935.1400       2.990670    
     935.1600       2.974172    
     935.1799       2.986586    
     935.2000       3.042803    
     935.2200       3.057084    
     935.2400       2.987572    
     935.2600       2.807720    
     935.2800       2.408902    
     935.3000       2.082225    
     935.3199       2.423061    
     935.3400       2.831670    
     935.3600       2.955587    
     935.3800       2.973198    
     935.4000       2.958227    
     935.4200       2.908033    
     935.4400       2.832655    
     935.4600       2.806505    
     935.4800       2.783568    
     935.4999       2.628797    
     935.5200       2.136504    
     935.5400       1.269715    
     935.5600      0.7596402    
     935.5800      0.7369346    
     935.6000      0.5052340    
     935.6199      0.5009195    
     935.6400      0.6395932    
     935.6600      0.3644917    
     935.6800      0.1112984    
     935.7000      0.2620360    
     935.7200      0.8584660    
     935.7400       1.517430    
     935.7599       1.729697    
     935.7800       1.841567    
     935.7999       2.301712    
     935.8200       2.626580    
     935.8400       2.727795    
     935.8600       2.736763    
     935.8799       2.641311    
     935.9000       2.452583    
     935.9200       2.429875    
     935.9399       2.409128    
     935.9600       2.030580    
     935.9800       1.204002    
     936.0000      0.3830630    
     936.0200      0.9175058E-01
     936.0400      0.2183182    
     936.0599      0.4514351    
     936.0800      0.3691585    
     936.1000      0.1613587    
     936.1200      0.9602572E-01
     936.1400      0.4001032    
     936.1600       1.128679    
     936.1800       1.900165    
     936.2000       2.411270    
     936.2200       2.659230    
     936.2399       2.728547    
     936.2600       2.680609    
     936.2800       2.672503    
     936.3000       2.669060    
     936.3199       2.696489    
     936.3400       2.738927    
     936.3600       2.394218    
     936.3799       2.056722    
     936.4000       2.424167    
     936.4200       2.721051    
     936.4400       2.729491    
     936.4600       2.803889    
     936.4800       2.857157    
     936.4999       2.915522    
     936.5200       2.957497    
     936.5400       2.918859    
     936.5600       2.748297    
     936.5800       2.365867    
     936.6000       2.344367    
     936.6200       2.724607    
     936.6400       2.855618    
     936.6600       2.782205    
     936.6799       2.636756    
     936.7000       2.242908    
     936.7200       1.348571    
     936.7400      0.5253559    
     936.7599      0.7233713    
     936.7800       1.655317    
     936.8000       2.323029    
     936.8199       2.486458    
     936.8400       2.298607    
     936.8600       1.698005    
     936.8800      0.7961053    
     936.9000      0.3892934    
     936.9200      0.9172025    
     936.9399       1.796046    
     936.9600       2.229573    
     936.9799       2.141782    
     937.0000       2.239382    
     937.0200       2.625219    
     937.0400       2.803100    
     937.0600       2.813741    
     937.0800       2.759696    
     937.1000       2.620107    
     937.1199       2.395525    
     937.1400       2.089580    
     937.1600       1.440391    
     937.1800      0.5989342    
     937.2000      0.2955441    
     937.2200      0.7112955    
     937.2399       1.209281    
     937.2599       1.582790    
     937.2800       2.014759    
     937.3000       2.120315    
     937.3200       1.901439    
     937.3400       1.288277    
     937.3600      0.5267639    
     937.3799      0.1483781    
     937.4000      0.4771238E-01
     937.4199      0.1714662    
     937.4400      0.6420366    
     937.4600       1.282432    
     937.4800       1.829442    
     937.5000       2.273175    
     937.5200       2.504920    
     937.5400       2.492042    
     937.5599       2.288013    
     937.5800       2.356418    
     937.6000       2.721009    
     937.6200       2.898231    
     937.6400       3.418015    
     937.6600       8.744688    
     937.6799       22.08491    
     937.7000       22.60249    
     937.7200       8.869453    
     937.7400       3.231668    
     937.7600       2.254157    
     937.7800       1.770668    
     937.8000       3.773101    
     937.8199       35.18649    
     937.8400       160.2415    
     937.8599       212.6208    
     937.8800       80.96543    
     937.9000       11.02096    
     937.9200       2.845070    
     937.9400       2.323540    
     937.9600       1.921436    
     937.9800       1.343855    
     937.9999      0.5875736    
     938.0200      0.1693213    
     938.0400      0.3567232    
     938.0600       1.013671    
     938.0800       1.664708    
     938.1000       2.154737    
     938.1199       2.489876    
     938.1400       2.620606    
     938.1600       2.596470    
     938.1800       2.341784    
     938.2000       1.742693    
     938.2200       1.162277    
     938.2400       1.455341    
     938.2599       2.110312    
     938.2800       2.232099    
     938.2999       1.921546    
     938.3200       1.353796    
     938.3400      0.6190675    
     938.3600      0.1471520    
     938.3800      0.1000316    
     938.4000      0.4071378    
     938.4200       1.041637    
     938.4399       1.588578    
     938.4600       1.569159    
     938.4800       1.687236    
     938.5000       2.428128    
     938.5200       4.494594    
     938.5400       9.117616    
     938.5599       9.064422    
     938.5800       4.357007    
     938.6000       2.399227    
     938.6200       2.209796    
     938.6400       2.558920    
     938.6600       2.783955    
     938.6800       2.893131    
     938.7000       2.950235    
     938.7200       2.969007    
     938.7399       2.961461    
     938.7600       2.919743    
     938.7800       2.869360    
     938.8000       2.851998    
     938.8199       2.777341    
     938.8400       2.634427    
     938.8600       2.437084    
     938.8799       3.108976    
     938.9000       7.820903    
     938.9200       6.089318    
     938.9400       3.075047    
     938.9600       2.854116    
     938.9800       1.694216    
     938.9999       1.777564    
     939.0200       1.703521    
     939.0399       1.544732    
     939.0600       2.151414    
     939.0800       2.709967    
     939.1000       2.900468    
     939.1200       2.961205    
     939.1400       2.982657    
     939.1600       2.985014    
     939.1799       2.995013    
     939.2000       3.005908    
     939.2200       3.021683    
     939.2400       3.031840    
     939.2599       3.028650    
     939.2800       3.032984    
     939.3000       3.014883    
     939.3199       2.932408    
     939.3400       2.875352    
     939.3600       2.903681    
     939.3800       2.878097    
     939.4000       2.611301    
     939.4200       1.983083    
     939.4399       1.798237    
     939.4600       2.399802    
     939.4799       2.832919    
     939.5000       2.987649    
     939.5200       3.037335    
     939.5400       3.055784    
     939.5600       3.060230    
     939.5800       3.047909    
     939.6000       3.025240    
     939.6199       3.003514    
     939.6400       2.973130    
     939.6600       2.901300    
     939.6800       2.746258    
     939.7000       2.530135    
     939.7200       2.664030    
     939.7400       2.944536    
     939.7599       3.019043    
     939.7800       3.027417    
     939.8000       3.044564    
     939.8200       3.046303    
     939.8400       2.992538    
     939.8600       2.748650    
     939.8799       2.407753    
     939.9000       2.504022    
     939.9199       2.872646    
     939.9400       3.954443    
     939.9600       6.100833    
     939.9800       5.771195    
     940.0000       3.758184    
     940.0200       3.088529    
     940.0400       3.017692    
     940.0599       2.985059    
     940.0800       2.920422    
     940.1000       2.757490    
     940.1200       2.297225    
     940.1400       1.382571    
     940.1600      0.8294238    
     940.1800       1.455036    
     940.2000       2.303931    
     940.2200       2.620545    
     940.2400       2.362227    
     940.2600       1.789011    
     940.2800       1.949645    
     940.3000       2.589990    
     940.3199       2.890156    
     940.3400       2.949088    
     940.3599       2.905503    
     940.3800       2.660595    
     940.4000       1.996954    
     940.4200       2.202588    
     940.4400       10.62936    
     940.4600       31.25133    
     940.4800       26.62808    
     940.4999       7.893730    
     940.5200       2.689392    
     940.5400       2.654120    
     940.5600       2.864142    
     940.5800       2.805479    
     940.6000       2.672910    
     940.6199       2.312730    
     940.6400       2.277776    
     940.6600       2.672400    
     940.6800       2.689373    
     940.7000       2.405432    
     940.7200       2.472263    
     940.7400       2.710278    
     940.7599       2.816227    
     940.7800       2.819139    
     940.7999       2.821602    
     940.8200       2.920463    
     940.8400       2.942701    
     940.8600       2.849107    
     940.8800       2.814955    
     940.9000       2.807809    
     940.9200       2.474864    
     940.9399       1.848036    
     940.9600       1.981740    
     940.9800       2.638698    
     941.0000       2.936408    
     941.0200       3.000000    
     941.0400       3.006064    
     941.0599       2.995256    
     941.0800       2.976432    
     941.1000       2.915876    
     941.1200       2.722934    
     941.1400       2.151845    
     941.1600       1.566456    
     941.1800       1.955708    
     941.2000       2.548881    
     941.2200       2.650242    
     941.2399       2.335372    
     941.2600       1.552481    
     941.2800      0.7020438    
     941.3000      0.3825782    
     941.3200      0.9166164    
     941.3400       1.828997    
     941.3600       2.254087    
     941.3799       2.062413    
     941.4000       2.090053    
     941.4200       2.462614    
     941.4400       2.593209    
     941.4600       2.774137    
     941.4800       2.922650    
     941.4999       2.888139    
     941.5200       2.779565    
     941.5400       2.840111    
     941.5600       2.913004    
     941.5800       2.690341    
     941.6000       2.290561    
     941.6200       2.358254    
     941.6400       2.429680    
     941.6600       2.241043    
     941.6799       2.527661    
     941.7000       2.885913    
     941.7200       2.972823    
     941.7400       2.964753    
     941.7600       2.961175    
     941.7800       2.991081    
     941.8000       3.021266    
     941.8199       3.019115    
     941.8400       2.984757    
     941.8600       2.948402    
     941.8800       2.962884    
     941.9000       3.160542    
     941.9200       3.647031    
     941.9399       3.506402    
     941.9600       2.776737    
     941.9799       2.079659    
     942.0000       1.144161    
     942.0200      0.4141871    
     942.0400      0.6470177    
     942.0600       1.589142    
     942.0800       2.325019    
     942.1000       2.673837    
     942.1199       2.850072    
     942.1400       2.922813    
     942.1600       2.962370    
     942.1800       4.117893    
     942.2000       15.39869    
     942.2200       43.31559    
     942.2400       45.11858    
     942.2599       17.28711    
     942.2800       4.450540    
     942.3000       2.787800    
     942.3200       2.471435    
     942.3400       2.470977    
     942.3600       2.731961    
     942.3799       2.775257    
     942.4000       2.456007    
     942.4199       1.647782    
     942.4400       1.200709    
     942.4600       3.812264    
     942.4800       10.28637    
     942.5000       10.45901    
     942.5200       5.397736    
     942.5400       3.204498    
     942.5599       2.969145    
     942.5800       2.962176    
     942.6000       2.968554    
     942.6200       2.973232    
     942.6400       2.955741    
     942.6600       2.941189    
     942.6800       2.933856    
     942.7000       2.869514    
     942.7200       2.734169    
     942.7400       2.661894    
     942.7600       2.707007    
     942.7800       2.769108    
     942.8000       2.761771    
     942.8199       2.670276    
     942.8400       2.479571    
     942.8599       2.199402    
     942.8800       1.831416    
     942.9000       1.221794    
     942.9200      0.4957022    
     942.9400      0.1152229    
     942.9600      0.2044664    
     942.9800      0.6917520    
     942.9999       1.220438    
     943.0200       1.335060    
     943.0400      0.9474109    
     943.0600      0.3774722    
     943.0800      0.1095190    
     943.1000      0.3108219    
     943.1200      0.9540735    
     943.1400       1.674268    
     943.1600       2.162984    
     943.1800       2.427292    
     943.2000       2.553164    
     943.2200       2.577578    
     943.2400       2.511643    
     943.2599       2.342783    
     943.2800       1.860255    
     943.2999      0.9927186    
     943.3199      0.4750627    
     943.3400      0.9756315    
     943.3600       1.903884    
     943.3800       2.479939    
     943.4000       2.707765    
     943.4200       2.786984    
     943.4399       2.824996    
     943.4600       2.878225    
     943.4800       2.928496    
     943.5000       2.956547    
     943.5200       2.970221    
     943.5400       2.976109    
     943.5599       2.964266    
     943.5800       2.937169    
     943.6000       2.939962    
     943.6200       2.974778    
     943.6400       2.992578    
     943.6600       2.996457    
     943.6800       2.997510    
     943.7000       2.997669    
     943.7200       2.987688    
     943.7399       2.959558    
     943.7599       2.935700    
     943.7800       2.925146    
     943.8000       2.936845    
     943.8200       2.951798    
     943.8400       2.942684    
     943.8600       2.923876    
     943.8799       2.898759    
     943.9000       2.850970    
     943.9200       2.738050    
     943.9400       2.576224    
     943.9600       2.436518    
     943.9800       2.079803    
     943.9999       1.312702    
     944.0200      0.4863278    
     944.0400      0.1752650    
     944.0600      0.3232924    
     944.0800      0.9493200    
     944.1000       1.823810    
     944.1200       2.310664    
     944.1400       2.448738    
     944.1600       2.810688    
     944.1799       10.57600    
     944.2000       58.30581    
     944.2200       117.7706    
     944.2400       72.15027    
     944.2600       12.89420    
     944.2800       1.147040    
     944.3000      0.2278442    
     944.3199      0.3232067E-01
     944.3400      0.2951445E-02
     944.3600      0.2571740E-01
     944.3800      0.2062517    
     944.4000      0.7279404    
     944.4200       1.531252    
     944.4399       2.153288    
     944.4600       2.192911    
     944.4800       1.877745    
     944.5000       1.562770    
     944.5200       1.833741    
     944.5400       2.022471    
     944.5600       1.524327    
     944.5800      0.7280558    
     944.6000      0.7155338    
     944.6199       1.557193    
     944.6400       2.270905    
     944.6600       2.468317    
     944.6800       2.137378    
     944.7000       1.815001    
     944.7200       2.270655    
     944.7400       2.728386    
     944.7599       2.854060    
     944.7800       2.864189    
     944.8000       2.800487    
     944.8200       2.511168    
     944.8400       1.740284    
     944.8600       1.203607    
     944.8799       1.739555    
     944.9000       2.399126    
     944.9200       2.760626    
     944.9399       2.940062    
     944.9600       3.290406    
     944.9800       4.439822    
     945.0000       5.471329    
     945.0200       5.290146    
     945.0400       4.052521    
     945.0599       3.168756    
     945.0800       2.998625    
     945.1000       2.968953    
     945.1200       2.920012    
     945.1400       2.690956    
     945.1600       2.107300    
     945.1800       1.844826    
     945.2000       2.362925    
     945.2200       2.681288    
     945.2400       2.624172    
     945.2600       2.309217    
     945.2800       1.677141    
     945.3000       1.702965    
     945.3199       2.450503    
     945.3400       2.864032    
     945.3599       2.967960    
     945.3799       2.992786    
     945.4000       2.987977    
     945.4200       2.955753    
     945.4400       2.894065    
     945.4600       2.885671    
     945.4800       2.931518    
     945.4999       2.898324    
     945.5200       2.852813    
     945.5400       2.874414    
     945.5600       2.832170    
     945.5800       2.763004    
     945.6000       2.754859    
     945.6200       2.587587    
     945.6400       1.993664    
     945.6600       1.155043    
     945.6800       1.079991    
     945.7000       1.162655    
     945.7200      0.7349561    
     945.7400      0.9721243    
     945.7599       1.857438    
     945.7800       2.385159    
     945.7999       2.360261    
     945.8199       2.076452    
     945.8400       1.547074    
     945.8600      0.7262804    
     945.8800      0.4142190    
     945.9000       1.000650    
     945.9200       1.758001    
     945.9399       2.054595    
     945.9600       2.180313    
     945.9800       2.541267    
     946.0000       2.782063    
     946.0200       2.804676    
     946.0400       2.782952    
     946.0600       3.772378    
     946.0800       15.68773    
     946.1000       52.36906    
     946.1199       60.55754    
     946.1400       23.59493    
     946.1600       4.903783    
     946.1800       2.549328    
     946.2000       2.110685    
     946.2200       1.408776    
     946.2399      0.5798113    
     946.2599      0.2103865    
     946.2800      0.5430683    
     946.3000       1.201146    
     946.3200       1.400633    
     946.3400       1.087654    
     946.3600      0.7873170    
     946.3799      0.3753105    
     946.4000      0.3655562    
     946.4200       1.082034    
     946.4400       1.943884    
     946.4600       2.453958    
     946.4800       2.692450    
     946.5000       2.805810    
     946.5200       2.855461    
     946.5400       2.857443    
     946.5599       2.875631    
     946.5800       2.918588    
     946.6000       2.937747    
     946.6200       2.893508    
     946.6400       2.694853    
     946.6600       2.531778    
     946.6799       2.713003    
     946.7000       2.827874    
     946.7200       2.560773    
     946.7400       2.187310    
     946.7600       2.337330    
     946.7800       2.309338    
     946.8000       1.798376    
     946.8199       1.969715    
     946.8400       2.563708    
     946.8600       2.813016    
     946.8800       2.922328    
     946.9000       2.976916    
     946.9200       2.952409    
     946.9399       2.766418    
     946.9600       2.463024    
     946.9800       2.564586    
     946.9999       2.753119    
     947.0200       2.479744    
     947.0400       2.169864    
     947.0600       2.394640    
     947.0800       2.569627    
     947.1000       2.154990    
     947.1199       1.488009    
     947.1400       1.638262    
     947.1600       1.832346    
     947.1800       1.164652    
     947.2000      0.6634397    
     947.2200       1.266893    
     947.2400       2.167913    
     947.2599       2.558731    
     947.2800       2.384842    
     947.2999       1.915580    
     947.3200       2.060752    
     947.3400       2.619239    
     947.3600       2.892251    
     947.3799       2.960371    
     947.4000       2.964438    
     947.4200       2.973372    
     947.4399       3.030203    
     947.4600       3.118191    
     947.4800       3.077801    
     947.5000       2.925053    
     947.5200       2.903865    
     947.5400       2.863004    
     947.5599       2.794557    
     947.5800       2.838867    
     947.6000       2.904447    
     947.6200       2.896497    
     947.6400       2.696286    
     947.6600       2.224951    
     947.6800       1.675748    
     947.7000       1.085486    
     947.7200       1.142773    
     947.7399       1.650534    
     947.7600       1.605873    
     947.7800       1.503640    
     947.8000       1.818509    
     947.8199       2.280544    
     947.8400       2.074832    
     947.8600       1.928831    
     947.8799       3.084985    
     947.9000       16.44079    
     947.9200       71.32204    
     947.9400       131.4568    
     947.9600       126.8140    
     947.9800       50.12758    
     947.9999       8.904745    
     948.0200       3.646429    
     948.0400       3.449175    
     948.0600       3.444613    
     948.0800       3.197984    
     948.1000       2.963777    
     948.1200       2.877908    
     948.1400       2.772774    
     948.1600       2.745499    
     948.1799       2.757380    
     948.2000       2.650395    
     948.2200       2.309186    
     948.2400       1.626173    
     948.2599      0.7932630    
     948.2800      0.3033032    
     948.2999      0.5319009    
     948.3199       1.306913    
     948.3400       1.809942    
     948.3600       1.734802    
     948.3800       1.222049    
     948.4000      0.5289674    
     948.4200      0.1331115    
     948.4399      0.2175456    
     948.4600      0.6942993    
     948.4800       1.043331    
     948.5000       1.076306    
     948.5200       1.604783    
     948.5400       2.312583    
     948.5600       2.647409    
     948.5800       2.779907    
     948.6000       2.849615    
     948.6199       2.892469    
     948.6400       2.918714    
     948.6600       2.934188    
     948.6800       2.950603    
     948.7000       2.961119    
     948.7200       2.947152    
     948.7399       2.858234    
     948.7599       2.705384    
     948.7800       2.689100    
     948.8000       2.715432    
     948.8200       2.705255    
     948.8400       2.514481    
     948.8600       2.363231    
     948.8799       2.636366    
     948.9000       2.861140    
     948.9199       2.847092    
     948.9400       2.730709    
     948.9600       2.646074    
     948.9800       2.365145    
     949.0000       2.062025    
     949.0200       2.350300    
     949.0400       2.801661    
     949.0599       2.971607    
     949.0800       3.007630    
     949.1000       3.016620    
     949.1200       3.019118    
     949.1400       3.019991    
     949.1600       3.018596    
     949.1799       3.009796    
     949.2000       2.959085    
     949.2200       2.800883    
     949.2400       2.668704    
     949.2600       2.782097    
     949.2800       2.940625    
     949.3000       2.991032    
     949.3199       2.996820    
     949.3400       2.983858    
     949.3599       2.959058    
     949.3800       2.885462    
     949.4000       2.685431    
     949.4200       2.624795    
     949.4400       2.806240    
     949.4600       2.899880    
     949.4800       2.898703    
     949.4999       2.858514    
     949.5200       2.744487    
     949.5400       2.470196    
     949.5600       2.122305    
     949.5800       1.574329    
     949.6000      0.9113566    
     949.6199      0.9714548    
     949.6400      0.9923282    
     949.6600      0.4617647    
     949.6800      0.1128891    
     949.7000      0.1611326    
     949.7200      0.6664559    
     949.7400       1.467813    
     949.7599       2.089839    
     949.7800       2.412069    
     949.7999       2.554919    
     949.8200       2.644774    
     949.8400       2.710882    
     949.8600       2.677882    
     949.8799       2.586765    
     949.9000       2.515265    
     949.9200       2.422627    
     949.9399       2.273504    
     949.9600       1.829775    
     949.9800       1.058283    
     950.0000      0.4609391    
     950.0200      0.7955062    
     950.0400       1.696381    
     950.0599       2.341997    
     950.0800       2.622334    
     950.1000       2.690008    
     950.1200       2.550781    
     950.1400       2.347219    
     950.1600       2.312220    
     950.1800       2.023537    
     950.2000       1.723307    
     950.2200       1.476349    
     950.2399       1.563264    
     950.2600       2.020071    
     950.2800       1.887106    
     950.3000       1.141753    
     950.3199      0.4527238    
     950.3400      0.1371738    
     950.3600      0.1517506    
     950.3799      0.4865330    
     950.4000      0.6646523    
     950.4200      0.4269328    
     950.4400      0.6086160    
     950.4600       1.460831    
     950.4800       2.328283    
     950.4999       5.848357    
     950.5200       27.55150    
     950.5399       56.10860    
     950.5600       36.08441    
     950.5800       8.529524    
     950.6000       3.088642    
     950.6200       2.910631    
     950.6400       2.938946    
     950.6600       2.911481    
     950.6799       2.729324    
     950.7000       2.470007    
     950.7200       2.614283    
     950.7400       2.847287    
     950.7599       2.848853    
     950.7800       2.614950    
     950.8000       1.930567    
     950.8199       1.247726    
     950.8400       1.626279    
     950.8600       2.341991    
     950.8800       2.726918    
     950.9000       2.899305    
     950.9200       2.907056    
     950.9399       2.865589    
     950.9600       2.912103    
     950.9799       2.963500    
     951.0000       2.941267    
     951.0200       2.888020    
     951.0400       2.858187    
     951.0600       2.859833    
     951.0800       2.849654    
     951.1000       2.857027    
     951.1199       2.837682    
     951.1400       2.793990    
     951.1600       2.875072    
     951.1800       2.905319    
     951.2000       2.923473    
     951.2200       2.978949    
     951.2400       2.988767    
     951.2599       2.931719    
     951.2800       2.840152    
     951.3000       2.674067    
     951.3200       2.157418    
     951.3400       1.917963    
     951.3600       2.440027    
     951.3799       2.814679    
     951.4000       2.935115    
     951.4199       2.985146    
     951.4400       2.994154    
     951.4600       2.981849    
     951.4800       2.931692    
     951.5000       2.705339    
     951.5200       2.402666    
     951.5400       2.577392    
     951.5599       2.915447    
     951.5800       2.989659    
     951.6000       2.734967    
     951.6200       2.222971    
     951.6400       2.005954    
     951.6600       2.421603    
     951.6799       2.558730    
     951.7000       2.233839    
     951.7200       2.320099    
     951.7400       2.741886    
     951.7600       2.909637    
     951.7800       2.926750    
     951.8000       2.904073    
     951.8199       2.861734    
     951.8400       2.788156    
     951.8599       2.570103    
     951.8800       2.193508    
     951.9000       1.934491    
     951.9200       1.399575    
     951.9400      0.5686331    
     951.9600      0.2548917    
     951.9800      0.5308287    
     951.9999      0.9766324    
     952.0200       1.671934    
     952.0400       2.143219    
     952.0600       2.229876    
     952.0800       2.504940    
     952.1000       2.728713    
     952.1199       3.028206    
     952.1400       8.706468    
     952.1600       32.39624    
     952.1800       35.34647    
     952.2000       27.94260    
     952.2200       41.07329    
     952.2400       20.29533    
     952.2599       4.263282    
     952.2800       2.570812    
     952.2999       2.541343    
     952.3200       2.505814    
     952.3400       2.653799    
     952.3600       2.724471    
     952.3800       2.691361    
     952.4000       2.548878    
     952.4200       2.204558    
     952.4399       1.492131    
     952.4600      0.5922393    
     952.4800      0.1350224    
     952.5000      0.2878516    
     952.5200      0.9824126    
     952.5400       1.808478    
     952.5599       2.330289    
     952.5800       2.510175    
     952.6000       2.350734    
     952.6200       2.218921    
     952.6400       2.528709    
     952.6600       2.790375    
     952.6800       2.846141    
     952.7000       2.810817    
     952.7200       2.654691    
     952.7399       2.139391    
     952.7600       1.273378    
     952.7800       1.220683    
     952.8000       2.084132    
     952.8200       2.667487    
     952.8400       2.837826    
     952.8600       2.841617    
     952.8799       2.853625    
     952.9000       2.904059    
     952.9200       2.851313    
     952.9400       2.681545    
     952.9600       2.668695    
     952.9800       2.614323    
     952.9999       2.130685    
     953.0200       1.959858    
     953.0399       2.360729    
     953.0600       2.390903    
     953.0800       1.782469    
     953.1000       1.005446    
     953.1200       1.136123    
     953.1400       1.734299    
     953.1600       2.104273    
     953.1799       2.101099    
     953.2000       1.688403    
     953.2200       1.988368    
     953.2400       2.631153    
     953.2599       2.894570    
     953.2800       2.959876    
     953.3000       2.980665    
     953.3199       2.986460    
     953.3400       2.967618    
     953.3600       2.853082    
     953.3800       2.668050    
     953.4000       2.586766    
     953.4200       2.265825    
     953.4399       2.166116    
     953.4600       2.646506    
     953.4799       2.927747    
     953.5000       2.981276    
     953.5200       2.987343    
     953.5400       2.982607    
     953.5600       2.914074    
     953.5800       2.615617    
     953.6000       2.274522    
     953.6199       2.522470    
     953.6400       2.870083    
     953.6600       2.956078    
     953.6800       2.947381    
     953.7000       2.932443    
     953.7200       2.856273    
     953.7400       2.740420    
     953.7599       2.752992    
     953.7800       2.748999    
     953.8000       2.621471    
     953.8200       2.110970    
     953.8400       1.113171    
     953.8600      0.4576124    
     953.8799      0.7211242    
     953.9000       1.591242    
     953.9199       2.411804    
     953.9400       2.784889    
     953.9600       2.880856    
     953.9800       2.911340    
     954.0000       2.942713    
     954.0200       2.952849    
     954.0400       2.918310    
     954.0599       2.713234    
     954.0800       2.135232    
     954.1000       1.786916    
     954.1200       2.190725    
     954.1400       2.709471    
     954.1600       2.926923    
     954.1800       2.970325    
     954.2000       2.973861    
     954.2200       2.954449    
     954.2400       2.910471    
     954.2600       2.895970    
     954.2800       2.891138    
     954.3000       2.772290    
     954.3199       2.304778    
     954.3400       1.459026    
     954.3599       1.297024    
     954.3800       1.919105    
     954.4000       2.479465    
     954.4200       2.769720    
     954.4400       2.852065    
     954.4600       2.858185    
     954.4800       2.810534    
     954.4999       2.779440    
     954.5200       2.768940    
     954.5400       2.698566    
     954.5600       2.519440    
     954.5800       2.236187    
     954.6000       1.812630    
     954.6199       1.086670    
     954.6400      0.3615846    
     954.6600      0.7199837E-01
     954.6800      0.1042589    
     954.7000      0.4968971    
     954.7200       1.336882    
     954.7400       2.087578    
     954.7599       2.475767    
     954.7800       2.637959    
     954.7999       2.638772    
     954.8200       2.301896    
     954.8400       1.751079    
     954.8600       1.964777    
     954.8800       2.518924    
     954.9000       2.528960    
     954.9200       2.403277    
     954.9399       2.604867    
     954.9600       2.679927    
     954.9800       2.705411    
     955.0000       2.808973    
     955.0200       2.887475    
     955.0400       2.945380    
     955.0599       2.949782    
     955.0800       2.867840    
     955.1000       2.492281    
     955.1200       1.815455    
     955.1400       1.729737    
     955.1600       2.408613    
     955.1800       2.853066    
     955.2000       2.942557    
     955.2200       2.885260    
     955.2399       2.641378    
     955.2599       2.466455    
     955.2800       2.611819    
     955.3000       2.735627    
     955.3200       2.786965    
     955.3400       2.576114    
     955.3600       2.416762    
     955.3799       2.711806    
     955.4000       2.927436    
     955.4200       2.964361    
     955.4400       2.951822    
     955.4600       3.300358    
     955.4800       8.803515    
     955.4999       28.70317    
     955.5200       36.60175    
     955.5400       15.89537    
     955.5600       3.656000    
     955.5800       1.412183    
     955.6000      0.6444744    
     955.6200      0.8619135    
     955.6400       1.268613    
     955.6600       1.356519    
     955.6799       1.551007    
     955.7000       1.442980    
     955.7200       1.708540    
     955.7400       2.422178    
     955.7600       2.798991    
     955.7800       2.876181    
     955.8000       2.856966    
     955.8199       2.745847    
     955.8400       2.299870    
     955.8600       1.628213    
     955.8800       1.794148    
     955.9000       2.429450    
     955.9200       2.524087    
     955.9399       1.989637    
     955.9600       1.228672    
     955.9800      0.7080485    
     956.0000      0.7897726    
     956.0200       1.560358    
     956.0400       2.262693    
